customer_id,signup_date,city,acquisition_channel
CUST080692,2025-07-18,Bengaluru,Social
CUST080696,2024-12-30,Mumbai,Paid
CUST080697,2025-06-09,Chennai,Paid
CUST080698,2024-12-12,Delhi,Paid
CUST080700,2025-01-01,Chennai,Paid
CUST080703,2025-02-21,Chennai,Organic
CUST080706,2025-01-21,Bengaluru,Organic
CUST080708,2025-01-01,Pune,Organic
CUST080709,2024-12-10,Mumbai,Referral
CUST080711,2024-12-15,Hyderabad,Organic
CUST080715,2024-12-12,Chennai,Organic
CUST080716,2025-06-09,Delhi,Organic
CUST080717,2025-06-22,Bengaluru,Paid
CUST080721,2025-03-12,Bengaluru,Organic
CUST080722,2024-11-27,Delhi,Organic
CUST080723,2025-02-01,Mumbai,Paid
CUST080724,2025-07-03,Bengaluru,Paid
CUST080725,2025-03-28,Delhi,Paid
CUST080726,2025-03-08,Bengaluru,Organic
CUST080728,2025-02-02,Chennai,Organic
CUST080730,2024-11-09,Mumbai,Organic
CUST080731,2025-03-15,Delhi,Social
CUST080732,2025-07-18,Ahmedabad,Paid
CUST080734,2025-04-07,Hyderabad,Paid
CUST080735,2025-03-07,Delhi,Organic
CUST080737,2025-01-10,Delhi,Paid
CUST080738,2025-01-19,Bengaluru,Social
CUST080739,2024-12-28,Bengaluru,Social
CUST080740,2025-03-15,Ahmedabad,Organic
CUST080743,2025-01-29,Hyderabad,Paid
CUST080744,2025-03-15,Bengaluru,Social
CUST080745,2025-02-07,Mumbai,Organic
CUST080747,2025-02-19,Bengaluru,Organic
CUST080748,2025-01-24,Kolkata,Organic
CUST080753,2024-11-18,Mumbai,Social
CUST080754,2025-01-07,Pune,Paid
CUST080755,2025-02-07,Mumbai,Organic
CUST080758,2025-01-25,Bengaluru,Referral
CUST080761,2024-12-23,Delhi,Organic
CUST080762,2025-03-02,Mumbai,Social
CUST080763,2025-03-26,Mumbai,Referral
CUST080764,2025-08-18,Chennai,Paid
CUST080765,2025-01-05,Ahmedabad,Social
CUST080766,2025-03-24,Hyderabad,Organic
CUST080769,2025-01-02,Bengaluru,Social
CUST080773,2025-05-17,Bengaluru,Organic
CUST080774,2025-05-01,Bengaluru,Organic
CUST080775,2025-03-16,Pune,Organic
CUST080777,2025-01-11,Bengaluru,Organic
CUST080780,2025-06-18,Pune,Referral
CUST080781,2024-12-02,Pune,Organic
CUST080783,2025-02-08,Delhi,Referral
CUST080786,2024-12-15,Chennai,Referral
CUST080787,2025-01-30,Bengaluru,Organic
CUST080792,2025-06-20,Ahmedabad,Paid
CUST080793,2025-04-27,Hyderabad,Paid
CUST080794,2025-03-28,Delhi,Paid
CUST080795,2025-07-30,Bengaluru,Social
CUST080797,2025-01-09,Hyderabad,Organic
CUST080798,2025-08-01,Bengaluru,Referral
CUST080799,2025-02-01,Kolkata,Paid
CUST080800,2025-02-21,Hyderabad,Social
CUST080801,2025-03-16,Ahmedabad,Paid
CUST080802,2025-03-24,Bengaluru,Organic
CUST080803,2025-01-26,Pune,Paid
CUST080804,2025-08-17,Mumbai,Organic
CUST080807,2025-03-15,Mumbai,Organic
CUST080808,2025-07-14,Kolkata,Paid
CUST080809,2025-08-13,Delhi,Organic
CUST080810,2024-12-08,Chennai,Organic
CUST080812,2024-11-11,Bengaluru,Referral
CUST080813,2024-12-29,Chennai,Referral
CUST080815,2025-03-22,Mumbai,Organic
CUST080817,2025-02-24,Bengaluru,Social
CUST080818,2025-05-30,Kolkata,Organic
CUST080820,2024-12-27,Ahmedabad,Organic
CUST080821,2025-03-29,Ahmedabad,Paid
CUST080822,2025-05-03,Bengaluru,Organic
CUST080825,2025-06-23,Bengaluru,Paid
CUST080826,2025-01-07,Kolkata,Referral
CUST080828,2025-07-11,Bengaluru,Paid
CUST080834,2025-01-31,Delhi,Paid
CUST080835,2025-03-20,Bengaluru,Social
CUST080836,2025-05-21,Bengaluru,Social
CUST080837,2024-12-13,Delhi,Referral
CUST080839,2025-06-22,Ahmedabad,Referral
CUST080840,2025-05-25,Kolkata,Organic
CUST080843,2025-01-21,Bengaluru,Organic
CUST080845,2025-02-09,Kolkata,Paid
CUST080846,2024-11-29,Chennai,Paid
CUST080848,2025-07-16,Mumbai,Paid
CUST080851,2025-01-29,Kolkata,Organic
CUST080852,2025-04-23,Bengaluru,Organic
CUST080855,2025-07-21,Delhi,Organic
CUST080857,2024-11-24,Bengaluru,Referral
CUST080858,2025-08-19,Delhi,Paid
CUST080859,2024-11-25,Hyderabad,Paid
CUST080861,2025-01-13,Bengaluru,Referral
CUST080862,2024-11-07,Ahmedabad,Referral
CUST080863,2025-02-13,Kolkata,Organic
CUST080864,2025-02-15,Delhi,Organic
CUST080865,2025-03-03,Hyderabad,Referral
CUST080868,2025-01-21,Hyderabad,Organic
CUST080869,2025-03-28,Ahmedabad,Organic
CUST080870,2025-04-11,Bengaluru,Paid
CUST080871,2025-02-10,Mumbai,Referral
CUST080877,2025-01-05,Mumbai,Organic
CUST080878,2025-03-20,Pune,Organic
CUST080879,2025-01-01,Mumbai,Social
CUST080880,2025-01-01,Delhi,Organic
CUST080882,2025-02-25,Bengaluru,Social
CUST080883,2025-02-25,Ahmedabad,Paid
CUST080891,2025-01-04,Mumbai,Organic
CUST080896,2025-04-24,Mumbai,Organic
CUST080897,2025-06-06,Ahmedabad,Social
CUST080899,2024-12-21,Hyderabad,Organic
CUST080900,2025-02-05,Bengaluru,Paid
CUST080903,2025-02-22,Hyderabad,Paid
CUST080905,2025-01-26,Delhi,Organic
CUST080907,2024-12-08,Ahmedabad,Paid
CUST080908,2024-12-02,Bengaluru,Paid
CUST080909,2025-02-22,Ahmedabad,Organic
CUST080911,2024-12-13,Mumbai,Paid
CUST080913,2025-06-27,Mumbai,Paid
CUST080916,2025-05-25,Chennai,Referral
CUST080917,2025-06-27,Delhi,Organic
CUST080918,2025-01-22,Chennai,Organic
CUST080921,2025-01-14,Pune,Organic
CUST080922,2025-03-05,Bengaluru,Organic
CUST080923,2025-01-22,Ahmedabad,Organic
CUST080924,2025-02-28,Bengaluru,Social
CUST080926,2025-02-20,Chennai,Organic
CUST080927,2025-01-10,Pune,Organic
CUST080928,2025-09-11,Pune,Organic
CUST080930,2025-01-18,Kolkata,Organic
CUST080932,2025-01-03,Ahmedabad,Social
CUST080934,2024-11-22,Bengaluru,Referral
CUST080936,2025-01-14,Mumbai,Organic
CUST080937,2025-05-11,Pune,Organic
CUST080940,2025-08-18,Bengaluru,Organic
CUST080941,2025-04-24,Bengaluru,Organic
CUST080950,2025-07-02,Hyderabad,Paid
CUST080951,2025-03-11,Bengaluru,Organic
CUST080952,2025-04-29,Chennai,Organic
CUST080953,2025-07-27,Mumbai,Paid
CUST080954,2024-12-20,Ahmedabad,Referral
CUST080955,2024-11-19,Bengaluru,Social
CUST080956,2025-02-13,Bengaluru,Organic
CUST080957,2024-12-17,Bengaluru,Paid
CUST080958,2024-12-26,Bengaluru,Paid
CUST080959,2025-01-15,Bengaluru,Organic
CUST080960,2025-03-22,Chennai,Organic
CUST080962,2025-02-02,Bengaluru,Paid
CUST080963,2025-01-10,Hyderabad,Organic
CUST080965,2025-04-14,Mumbai,Paid
CUST080970,2024-12-20,Mumbai,Organic
CUST080971,2025-03-04,Chennai,Referral
CUST080972,2025-03-27,Mumbai,Organic
CUST080973,2025-07-09,Ahmedabad,Organic
CUST080974,2025-07-09,Mumbai,Paid
CUST080977,2025-04-22,Bengaluru,Referral
CUST080979,2025-02-26,Mumbai,Paid
CUST080980,2025-03-11,Pune,Organic
CUST080981,2024-12-21,Delhi,Paid
CUST080983,2025-07-22,Ahmedabad,Organic
CUST080985,2025-01-27,Mumbai,Referral
CUST080986,2025-01-26,Hyderabad,Social
CUST080988,2025-01-26,Hyderabad,Social
CUST080990,2025-05-21,Ahmedabad,Organic
CUST080993,2025-01-28,Delhi,Organic
CUST080994,2025-01-10,Mumbai,Organic
CUST080995,2025-03-29,Bengaluru,Organic
CUST080996,2025-06-09,Delhi,Social
CUST080997,2025-07-21,Chennai,Organic
CUST080999,2025-03-27,Bengaluru,Paid
CUST081000,2024-11-28,Bengaluru,Organic
CUST081003,2025-02-07,Mumbai,Organic
CUST081004,2025-02-27,Bengaluru,Referral
CUST081005,2025-05-30,Chennai,Organic
CUST081007,2025-01-31,Mumbai,Referral
CUST081008,2024-11-26,Bengaluru,Referral
CUST081010,2025-05-07,Mumbai,Organic
CUST081013,2025-06-24,Mumbai,Organic
CUST081014,2025-07-12,Kolkata,Social
CUST081015,2024-12-23,Bengaluru,Referral
CUST081016,2024-12-31,Bengaluru,Organic
CUST081017,2025-03-17,Ahmedabad,Paid
CUST081019,2024-12-20,Pune,Organic
CUST081022,2025-01-21,Chennai,Referral
CUST081026,2024-12-26,Bengaluru,Organic
CUST081027,2025-06-10,Delhi,Organic
CUST081034,2025-07-23,Bengaluru,Organic
CUST081035,2025-01-30,Ahmedabad,Organic
CUST081036,2025-06-06,Hyderabad,Paid
CUST081037,2025-04-16,Mumbai,Organic
CUST081038,2025-01-28,Delhi,Organic
CUST081040,2025-03-29,Hyderabad,Organic
CUST081041,2024-11-28,Mumbai,Organic
CUST081044,2025-04-19,Bengaluru,Organic
CUST081045,2025-04-10,Mumbai,Organic
CUST081046,2025-02-23,Bengaluru,Organic
CUST081047,2025-03-12,Hyderabad,Social
CUST081049,2025-02-18,Bengaluru,Organic
CUST081050,2025-09-12,Bengaluru,Paid
CUST081051,2024-12-12,Hyderabad,Organic
CUST081052,2025-01-27,Mumbai,Organic
CUST081053,2025-07-09,Chennai,Paid
CUST081055,2025-03-11,Chennai,Organic
CUST081059,2025-09-20,Hyderabad,Organic
CUST081060,2025-05-25,Delhi,Paid
CUST081063,2025-03-09,Bengaluru,Organic
CUST081065,2025-03-23,Delhi,Referral
CUST081070,2025-04-30,Bengaluru,Organic
CUST081071,2025-01-25,Mumbai,Referral
CUST081073,2025-03-11,Bengaluru,Referral
CUST081074,2025-02-13,Chennai,Organic
CUST081075,2025-06-09,Chennai,Paid
CUST081076,2025-04-20,Delhi,Organic
CUST081079,2025-05-04,Hyderabad,Organic
CUST081082,2024-12-16,Mumbai,Paid
CUST081088,2025-04-12,Delhi,Paid
CUST081089,2025-01-01,Bengaluru,Organic
CUST081092,2025-08-08,Delhi,Social
CUST081093,2025-01-06,Ahmedabad,Organic
CUST081094,2025-08-25,Chennai,Paid
CUST081096,2025-02-01,Pune,Organic
CUST081097,2025-01-30,Mumbai,Social
CUST081098,2024-12-06,Kolkata,Organic
CUST081099,2025-03-27,Hyderabad,Organic
CUST081101,2025-04-15,Mumbai,Social
CUST081102,2024-12-18,Bengaluru,Referral
CUST081105,2025-01-21,Chennai,Organic
CUST081108,2025-03-16,Delhi,Organic
CUST081110,2025-01-16,Bengaluru,Paid
CUST081112,2025-04-21,Mumbai,Organic
CUST081113,2025-08-13,Ahmedabad,Organic
CUST081117,2025-04-25,Bengaluru,Organic
CUST081118,2025-01-13,Bengaluru,Organic
CUST081119,2024-12-15,Kolkata,Organic
CUST081120,2025-08-08,Bengaluru,Organic
CUST081121,2025-01-27,Pune,Organic
CUST081122,2025-01-20,Bengaluru,Organic
CUST081123,2025-01-23,Mumbai,Organic
CUST081124,2025-03-03,Mumbai,Paid
CUST081125,2024-12-21,Mumbai,Paid
CUST081127,2025-01-17,Mumbai,Organic
CUST081128,2025-01-04,Chennai,Social
CUST081129,2025-02-06,Mumbai,Social
CUST081131,2025-04-20,Delhi,Organic
CUST081132,2024-11-17,Pune,Paid
CUST081133,2025-04-15,Mumbai,Organic
CUST081135,2025-03-10,Bengaluru,Organic
CUST081136,2025-03-23,Chennai,Social
CUST081139,2025-03-05,Bengaluru,Paid
CUST081143,2025-04-06,Bengaluru,Organic
CUST081150,2025-01-18,Delhi,Paid
CUST081151,2025-02-21,Mumbai,Organic
CUST081152,2025-01-09,Delhi,Social
CUST081153,2025-03-17,Delhi,Paid
CUST081154,2025-04-10,Bengaluru,Organic
CUST081155,2025-03-17,Pune,Paid
CUST081156,2025-02-24,Bengaluru,Organic
CUST081157,2024-12-28,Bengaluru,Organic
CUST081158,2025-04-27,Bengaluru,Organic
CUST081159,2025-01-27,Bengaluru,Paid
CUST081160,2025-02-26,Bengaluru,Social
CUST081161,2025-04-11,Bengaluru,Organic
CUST081163,2025-07-17,Mumbai,Paid
CUST081165,2025-04-15,Delhi,Social
CUST081169,2025-03-13,Ahmedabad,Paid
CUST081170,2025-01-04,Mumbai,Organic
CUST081171,2025-01-12,Bengaluru,Referral
CUST081172,2025-05-01,Mumbai,Organic
CUST081173,2025-09-16,Mumbai,Paid
CUST081174,2025-04-06,Hyderabad,Organic
CUST081175,2025-09-15,Mumbai,Social
CUST081177,2025-01-05,Delhi,Paid
CUST081178,2025-01-19,Kolkata,Organic
CUST081179,2025-01-23,Hyderabad,Organic
CUST081180,2024-12-11,Delhi,Organic
CUST081181,2025-02-10,Bengaluru,Organic
CUST081182,2025-08-26,Ahmedabad,Social
CUST081185,2025-07-15,Hyderabad,Paid
CUST081186,2025-04-01,Delhi,Organic
CUST081187,2025-04-05,Bengaluru,Paid
CUST081191,2025-07-31,Bengaluru,Paid
CUST081193,2025-02-15,Hyderabad,Referral
CUST081195,2025-03-24,Kolkata,Organic
CUST081198,2025-01-03,Bengaluru,Organic
CUST081199,2024-12-06,Bengaluru,Social
CUST081201,2024-11-17,Chennai,Referral
CUST081203,2025-04-17,Hyderabad,Referral
CUST081205,2025-06-14,Bengaluru,Organic
CUST081206,2025-03-21,Hyderabad,Organic
CUST081208,2025-01-10,Bengaluru,Organic
CUST081210,2025-04-20,Hyderabad,Paid
CUST081211,2025-01-26,Ahmedabad,Organic
CUST081212,2025-01-21,Delhi,Organic
CUST081213,2024-12-25,Chennai,Organic
CUST081214,2025-02-16,Delhi,Organic
CUST081218,2025-01-26,Bengaluru,Organic
CUST081220,2025-03-18,Delhi,Organic
CUST081221,2025-03-25,Pune,Paid
CUST081224,2025-07-31,Chennai,Referral
CUST081225,2024-12-13,Bengaluru,Social
CUST081226,2025-03-09,Hyderabad,Organic
CUST081228,2025-04-23,Hyderabad,Organic
CUST081237,2024-12-20,Ahmedabad,Referral
CUST081238,2025-07-14,Hyderabad,Referral
CUST081240,2025-07-20,Delhi,Paid
CUST081241,2025-05-02,Delhi,Organic
CUST081242,2024-12-15,Delhi,Referral
CUST081243,2025-03-21,Bengaluru,Referral
CUST081244,2025-02-08,Kolkata,Referral
CUST081245,2024-12-13,Hyderabad,Referral
CUST081251,2025-02-24,Bengaluru,Organic
CUST081253,2024-12-26,Pune,Referral
CUST081255,2025-05-08,Bengaluru,Paid
CUST081256,2024-12-12,Mumbai,Paid
CUST081260,2025-02-26,Delhi,Paid
CUST081261,2025-08-11,Bengaluru,Paid
CUST081262,2025-05-31,Bengaluru,Organic
CUST081265,2025-09-14,Ahmedabad,Paid
CUST081266,2025-07-16,Kolkata,Social
CUST081267,2025-01-25,Bengaluru,Paid
CUST081268,2024-12-11,Kolkata,Paid
CUST081269,2025-02-15,Hyderabad,Organic
CUST081270,2025-03-23,Mumbai,Paid
CUST081271,2025-06-25,Hyderabad,Paid
CUST081272,2025-01-30,Mumbai,Organic
CUST081273,2024-12-12,Pune,Organic
CUST081275,2024-12-27,Ahmedabad,Organic
CUST081277,2025-01-11,Mumbai,Referral
CUST081278,2024-12-16,Hyderabad,Organic
CUST081279,2024-12-09,Ahmedabad,Organic
CUST081280,2024-11-13,Bengaluru,Paid
CUST081281,2025-04-23,Bengaluru,Organic
CUST081282,2025-03-05,Ahmedabad,Referral
CUST081283,2025-05-17,Hyderabad,Organic
CUST081286,2025-01-11,Pune,Paid
CUST081289,2024-12-30,Kolkata,Referral
CUST081290,2025-01-14,Chennai,Referral
CUST081291,2025-05-30,Bengaluru,Paid
CUST081295,2024-12-23,Mumbai,Social
CUST081297,2025-03-13,Mumbai,Social
CUST081298,2025-05-14,Chennai,Referral
CUST081299,2025-05-01,Mumbai,Referral
CUST081301,2025-01-13,Pune,Referral
CUST081302,2025-02-06,Ahmedabad,Paid
CUST081303,2025-04-25,Mumbai,Referral
CUST081305,2025-01-15,Kolkata,Paid
CUST081306,2025-01-01,Kolkata,Organic
CUST081308,2025-03-29,Hyderabad,Referral
CUST081310,2024-12-20,Chennai,Organic
CUST081312,2025-01-03,Kolkata,Paid
CUST081313,2025-01-21,Bengaluru,Organic
CUST081317,2024-12-04,Bengaluru,Paid
CUST081319,2024-11-24,Bengaluru,Referral
CUST081320,2025-07-12,Bengaluru,Referral
CUST081321,2025-07-16,Bengaluru,Paid
CUST081322,2024-12-21,Hyderabad,Organic
CUST081325,2025-01-26,Pune,Organic
CUST081326,2024-12-23,Kolkata,Referral
CUST081328,2024-11-26,Mumbai,Paid
CUST081330,2025-01-17,Hyderabad,Organic
CUST081331,2025-08-06,Hyderabad,Referral
CUST081332,2025-04-25,Delhi,Organic
CUST081334,2025-08-18,Mumbai,Referral
CUST081335,2025-03-14,Mumbai,Organic
CUST081336,2025-08-01,Delhi,Paid
CUST081337,2025-09-17,Delhi,Paid
CUST081338,2025-03-20,Ahmedabad,Referral
CUST081339,2025-02-13,Mumbai,Paid
CUST081340,2025-01-08,Ahmedabad,Referral
CUST081341,2025-05-26,Bengaluru,Social
CUST081344,2025-02-05,Chennai,Social
CUST081348,2025-01-14,Mumbai,Social
CUST081349,2024-12-05,Chennai,Organic
CUST081350,2025-01-02,Delhi,Organic
CUST081354,2025-05-06,Bengaluru,Organic
CUST081355,2025-06-13,Hyderabad,Paid
CUST081357,2025-01-30,Bengaluru,Paid
CUST081358,2025-02-05,Ahmedabad,Organic
CUST081360,2025-05-26,Hyderabad,Organic
CUST081361,2025-01-07,Ahmedabad,Organic
CUST081363,2025-04-10,Bengaluru,Paid
CUST081364,2025-05-13,Bengaluru,Social
CUST081367,2025-07-06,Pune,Organic
CUST081368,2025-01-03,Bengaluru,Paid
CUST081371,2025-01-17,Mumbai,Referral
CUST081373,2025-04-09,Pune,Organic
CUST081375,2025-07-23,Kolkata,Organic
CUST081377,2025-02-07,Ahmedabad,Organic
CUST081380,2025-04-17,Chennai,Paid
CUST081385,2025-02-05,Hyderabad,Organic
CUST081386,2024-11-20,Ahmedabad,Referral
CUST081391,2025-03-26,Ahmedabad,Social
CUST081395,2024-12-14,Delhi,Organic
CUST081397,2025-06-13,Hyderabad,Paid
CUST081398,2025-02-06,Hyderabad,Organic
CUST081400,2025-04-19,Delhi,Organic
CUST081405,2025-02-03,Bengaluru,Paid
CUST081406,2025-04-13,Ahmedabad,Organic
CUST081407,2025-03-10,Bengaluru,Referral
CUST081409,2025-02-08,Delhi,Organic
CUST081412,2025-07-20,Ahmedabad,Referral
CUST081413,2025-08-14,Mumbai,Paid
CUST081414,2025-03-21,Delhi,Organic
CUST081415,2025-05-29,Bengaluru,Organic
CUST081416,2025-04-04,Mumbai,Social
CUST081417,2025-04-02,Bengaluru,Organic
CUST081418,2025-04-06,Chennai,Organic
CUST081421,2025-01-06,Mumbai,Social
CUST081422,2025-07-06,Hyderabad,Social
CUST081425,2025-08-09,Kolkata,Paid
CUST081427,2025-03-06,Chennai,Organic
CUST081428,2024-11-25,Ahmedabad,Social
CUST081431,2024-11-28,Pune,Referral
CUST081432,2025-05-25,Ahmedabad,Organic
CUST081435,2025-05-16,Bengaluru,Organic
CUST081436,2024-12-30,Delhi,Referral
CUST081437,2025-02-14,Pune,Organic
CUST081439,2025-01-04,Bengaluru,Social
CUST081440,2025-07-22,Delhi,Paid
CUST081444,2024-11-27,Bengaluru,Referral
CUST081446,2025-04-15,Kolkata,Organic
CUST081448,2024-12-08,Mumbai,Organic
CUST081449,2025-01-04,Chennai,Paid
CUST081450,2025-03-25,Kolkata,Organic
CUST081452,2025-01-11,Mumbai,Social
CUST081453,2025-05-22,Mumbai,Referral
CUST081457,2025-07-03,Kolkata,Referral
CUST081458,2025-01-08,Delhi,Referral
CUST081461,2025-01-18,Mumbai,Organic
CUST081462,2025-02-01,Delhi,Organic
CUST081463,2025-05-18,Mumbai,Social
CUST081465,2025-01-22,Chennai,Referral
CUST081467,2025-02-03,Bengaluru,Organic
CUST081469,2024-12-11,Bengaluru,Paid
CUST081471,2025-03-03,Delhi,Referral
CUST081472,2024-12-03,Mumbai,Organic
CUST081474,2025-05-22,Pune,Organic
CUST081475,2025-05-10,Kolkata,Social
CUST081477,2025-03-22,Pune,Referral
CUST081479,2025-03-01,Kolkata,Social
CUST081481,2025-02-17,Bengaluru,Paid
CUST081482,2024-11-28,Mumbai,Paid
CUST081483,2024-12-15,Mumbai,Organic
CUST081484,2025-02-27,Chennai,Paid
CUST081485,2025-04-03,Bengaluru,Paid
CUST081486,2024-12-17,Mumbai,Organic
CUST081487,2025-03-04,Hyderabad,Organic
CUST081488,2025-04-20,Bengaluru,Organic
CUST081489,2025-01-01,Kolkata,Organic
CUST081490,2025-02-21,Delhi,Referral
CUST081491,2024-12-27,Delhi,Organic
CUST081492,2025-02-16,Bengaluru,Paid
CUST081494,2025-01-08,Ahmedabad,Organic
CUST081495,2025-04-03,Ahmedabad,Organic
CUST081496,2025-05-04,Kolkata,Paid
CUST081497,2025-02-23,Bengaluru,Organic
CUST081498,2024-12-12,Bengaluru,Organic
CUST081499,2024-12-22,Ahmedabad,Social
CUST081500,2024-12-31,Delhi,Paid
CUST081501,2025-04-09,Bengaluru,Paid
CUST081502,2025-01-10,Bengaluru,Organic
CUST081503,2025-04-20,Bengaluru,Social
CUST081505,2025-05-12,Mumbai,Paid
CUST081506,2025-06-29,Chennai,Referral
CUST081507,2025-03-04,Hyderabad,Referral
CUST081510,2024-12-03,Chennai,Organic
CUST081511,2025-01-06,Bengaluru,Social
CUST081512,2025-02-27,Pune,Organic
CUST081513,2024-12-14,Hyderabad,Organic
CUST081517,2025-08-06,Bengaluru,Organic
CUST081520,2025-03-22,Delhi,Referral
CUST081523,2025-01-09,Delhi,Organic
CUST081524,2025-01-21,Delhi,Social
CUST081525,2025-01-04,Chennai,Paid
CUST081526,2024-12-10,Mumbai,Organic
CUST081528,2024-12-26,Delhi,Organic
CUST081529,2025-02-10,Chennai,Organic
CUST081532,2025-04-11,Bengaluru,Referral
CUST081533,2025-05-18,Bengaluru,Organic
CUST081534,2025-02-20,Delhi,Organic
CUST081535,2025-01-08,Bengaluru,Organic
CUST081537,2024-11-11,Mumbai,Organic
CUST081542,2025-01-09,Chennai,Organic
CUST081545,2025-04-18,Pune,Paid
CUST081546,2024-12-24,Ahmedabad,Paid
CUST081547,2024-12-13,Chennai,Referral
CUST081548,2025-04-12,Hyderabad,Organic
CUST081549,2024-12-23,Mumbai,Organic
CUST081550,2025-02-02,Delhi,Organic
CUST081552,2025-05-18,Delhi,Referral
CUST081553,2024-12-12,Mumbai,Organic
CUST081554,2025-06-12,Hyderabad,Social
CUST081555,2025-02-27,Mumbai,Social
CUST081557,2025-07-02,Mumbai,Organic
CUST081558,2025-04-07,Kolkata,Organic
CUST081560,2025-04-23,Bengaluru,Organic
CUST081562,2025-01-05,Mumbai,Paid
CUST081566,2024-12-02,Mumbai,Referral
CUST081567,2025-07-22,Bengaluru,Paid
CUST081568,2025-05-11,Mumbai,Paid
CUST081571,2025-09-13,Ahmedabad,Social
CUST081572,2025-08-20,Bengaluru,Paid
CUST081573,2025-01-02,Bengaluru,Organic
CUST081574,2025-01-26,Bengaluru,Organic
CUST081575,2025-04-17,Hyderabad,Organic
CUST081576,2025-02-18,Ahmedabad,Organic
CUST081577,2025-05-07,Bengaluru,Organic
CUST081578,2024-12-13,Hyderabad,Organic
CUST081579,2025-01-24,Kolkata,Organic
CUST081581,2025-07-22,Bengaluru,Social
CUST081582,2024-11-30,Hyderabad,Paid
CUST081583,2024-12-26,Chennai,Paid
CUST081584,2025-01-03,Mumbai,Paid
CUST081585,2025-03-08,Bengaluru,Paid
CUST081586,2025-02-26,Hyderabad,Organic
CUST081587,2025-03-27,Mumbai,Organic
CUST081588,2025-03-11,Bengaluru,Organic
CUST081591,2025-04-06,Pune,Organic
CUST081593,2025-02-14,Bengaluru,Paid
CUST081594,2024-11-16,Pune,Social
CUST081595,2024-11-12,Bengaluru,Organic
CUST081596,2024-12-02,Bengaluru,Paid
CUST081598,2025-01-17,Mumbai,Organic
CUST081599,2024-12-15,Bengaluru,Referral
CUST081601,2024-12-15,Delhi,Organic
CUST081602,2025-05-07,Ahmedabad,Referral
CUST081604,2025-08-18,Ahmedabad,Organic
CUST081605,2024-12-12,Bengaluru,Paid
CUST081606,2025-05-07,Delhi,Organic
CUST081607,2025-03-11,Bengaluru,Organic
CUST081609,2025-02-03,Bengaluru,Organic
CUST081612,2025-02-03,Delhi,Paid
CUST081614,2025-09-10,Delhi,Referral
CUST081615,2025-08-13,Mumbai,Paid
CUST081619,2025-05-06,Chennai,Organic
CUST081620,2025-02-03,Mumbai,Organic
CUST081621,2025-01-19,Hyderabad,Paid
CUST081622,2024-12-25,Pune,Organic
CUST081623,2025-03-09,Bengaluru,Organic
CUST081626,2024-12-21,Pune,Organic
CUST081627,2025-03-25,Bengaluru,Organic
CUST081628,2025-06-16,Pune,Referral
CUST081633,2025-01-12,Delhi,Paid
CUST081635,2025-02-15,Bengaluru,Organic
CUST081638,2025-03-05,Bengaluru,Paid
CUST081639,2025-06-20,Bengaluru,Social
CUST081640,2025-04-12,Mumbai,Organic
CUST081643,2025-03-19,Hyderabad,Referral
CUST081645,2025-04-12,Kolkata,Paid
CUST081646,2025-04-18,Kolkata,Paid
CUST081647,2025-04-19,Delhi,Organic
CUST081649,2025-01-02,Bengaluru,Social
CUST081650,2025-01-03,Mumbai,Referral
CUST081651,2024-12-11,Bengaluru,Paid
CUST081654,2025-01-28,Mumbai,Referral
CUST081655,2025-08-25,Bengaluru,Paid
CUST081659,2025-05-03,Bengaluru,Organic
CUST081661,2025-01-06,Bengaluru,Referral
CUST081662,2025-02-12,Bengaluru,Organic
CUST081664,2025-02-22,Chennai,Social
CUST081665,2025-03-10,Delhi,Social
CUST081666,2025-01-18,Ahmedabad,Paid
CUST081668,2025-06-14,Delhi,Organic
CUST081669,2025-03-13,Bengaluru,Organic
CUST081671,2025-02-17,Mumbai,Organic
CUST081673,2025-03-13,Bengaluru,Referral
CUST081674,2025-06-07,Delhi,Paid
CUST081675,2025-01-28,Bengaluru,Organic
CUST081676,2025-04-02,Bengaluru,Paid
CUST081677,2025-05-22,Delhi,Paid
CUST081678,2025-03-23,Mumbai,Referral
CUST081679,2024-12-20,Bengaluru,Organic
CUST081681,2025-02-19,Kolkata,Organic
CUST081683,2024-12-20,Bengaluru,Organic
CUST081688,2024-12-07,Pune,Organic
CUST081690,2025-01-18,Bengaluru,Paid
CUST081692,2025-07-28,Bengaluru,Organic
CUST081693,2025-05-29,Chennai,Organic
CUST081695,2025-04-26,Pune,Organic
CUST081696,2025-08-19,Bengaluru,Paid
CUST081697,2025-02-01,Bengaluru,Organic
CUST081698,2025-01-20,Mumbai,Organic
CUST081699,2025-04-24,Delhi,Paid
CUST081700,2025-01-18,Mumbai,Organic
CUST081701,2025-01-16,Bengaluru,Organic
CUST081702,2024-12-07,Pune,Social
CUST081705,2025-02-08,Hyderabad,Organic
CUST081706,2025-05-03,Mumbai,Social
CUST081707,2025-01-20,Mumbai,Referral
CUST081708,2025-04-19,Chennai,Paid
CUST081714,2025-05-26,Chennai,Paid
CUST081715,2024-12-11,Hyderabad,Paid
CUST081716,2025-01-04,Bengaluru,Social
CUST081717,2025-03-31,Bengaluru,Organic
CUST081720,2025-05-31,Pune,Organic
CUST081721,2024-12-02,Chennai,Organic
CUST081724,2025-02-11,Chennai,Paid
CUST081727,2025-01-17,Chennai,Organic
CUST081731,2025-01-22,Bengaluru,Organic
CUST081732,2024-12-27,Bengaluru,Organic
